scenario,level,algorithm,seed,normalized_HV
failed_HF_evaluations_pct,0,qNEHVI,2,0.8898142944110548
failed_HF_evaluations_pct,0,qNEHVI,3,0.8623728292773902
failed_HF_evaluations_pct,0,qNEHVI,4,0.8792906011357537
failed_HF_evaluations_pct,0,qNEHVI,5,0.8786823178925474
failed_HF_evaluations_pct,0,qNEHVI,6,0.8669124867149728
failed_HF_evaluations_pct,0,qNEHVI,7,0.8801685494853979
failed_HF_evaluations_pct,0,qNEHVI,8,0.8648460354394192
failed_HF_evaluations_pct,0,qNEHVI,9,0.8698849502382129
failed_HF_evaluations_pct,0,qNEHVI,10,0.8764885549377359
failed_HF_evaluations_pct,0,qNEHVI,11,0.8940616312217797
failed_HF_evaluations_pct,0,qNEHVI,12,0.8792735795432794
failed_HF_evaluations_pct,0,qNEHVI,13,0.8659193614954539
failed_HF_evaluations_pct,0,qNEHVI,14,0.890797483806005
failed_HF_evaluations_pct,0,qNEHVI,15,0.876673671524782
failed_HF_evaluations_pct,0,qNEHVI,16,0.8836941651719036
failed_HF_evaluations_pct,0,qNEHVI,17,0.8843407824257564
failed_HF_evaluations_pct,0,qNEHVI,18,0.8812522514813921
failed_HF_evaluations_pct,0,qNEHVI,19,0.8777344931558282
failed_HF_evaluations_pct,0,qNEHVI,20,0.8849464775987566
failed_HF_evaluations_pct,0,LC-SAEA,1,0.8739352185967791
failed_HF_evaluations_pct,0,LC-SAEA,2,0.8595674867485205
failed_HF_evaluations_pct,0,LC-SAEA,3,0.868390654056803
failed_HF_evaluations_pct,0,LC-SAEA,4,0.8701685979298142
failed_HF_evaluations_pct,0,LC-SAEA,5,0.8815467246629991
failed_HF_evaluations_pct,0,LC-SAEA,6,0.8662328430548988
failed_HF_evaluations_pct,0,LC-SAEA,7,0.8624312844800511
failed_HF_evaluations_pct,0,LC-SAEA,8,0.8717224324047842
failed_HF_evaluations_pct,0,LC-SAEA,9,0.8803050335334407
failed_HF_evaluations_pct,0,LC-SAEA,10,0.8644320448464101
failed_HF_evaluations_pct,0,LC-SAEA,11,0.8663500127102113
failed_HF_evaluations_pct,0,LC-SAEA,12,0.870637276398211
failed_HF_evaluations_pct,0,LC-SAEA,13,0.8812985673771088
failed_HF_evaluations_pct,0,LC-SAEA,14,0.8556679030754945
failed_HF_evaluations_pct,0,LC-SAEA,15,0.8776993590613996
failed_HF_evaluations_pct,0,LC-SAEA,16,0.8740238834490245
failed_HF_evaluations_pct,0,LC-SAEA,17,0.8758071399877455
failed_HF_evaluations_pct,0,LC-SAEA,18,0.8752350690092686
failed_HF_evaluations_pct,0,LC-SAEA,19,0.8890291526347386
failed_HF_evaluations_pct,0,LC-SAEA,20,0.867532754830291
failed_HF_evaluations_pct,5,MF-BCL-SAEA,1,0.8988108644207192
failed_HF_evaluations_pct,5,MF-BCL-SAEA,2,0.9108243279459814
failed_HF_evaluations_pct,5,MF-BCL-SAEA,3,0.903271400435369
failed_HF_evaluations_pct,5,MF-BCL-SAEA,4,0.9078739067096994
failed_HF_evaluations_pct,5,MF-BCL-SAEA,5,0.9133741353258223
failed_HF_evaluations_pct,5,MF-BCL-SAEA,6,0.9089548855589566
failed_HF_evaluations_pct,5,MF-BCL-SAEA,7,0.9119717218199499
failed_HF_evaluations_pct,5,MF-BCL-SAEA,8,0.9162306248364208
failed_HF_evaluations_pct,5,MF-BCL-SAEA,9,0.9106757755871999
failed_HF_evaluations_pct,5,MF-BCL-SAEA,10,0.9048378212953075
failed_HF_evaluations_pct,5,MF-BCL-SAEA,11,0.9071939022859675
failed_HF_evaluations_pct,5,MF-BCL-SAEA,12,0.9100363045467728
failed_HF_evaluations_pct,5,MF-BCL-SAEA,13,0.9063147646773617
failed_HF_evaluations_pct,5,MF-BCL-SAEA,14,0.9089267098098273
failed_HF_evaluations_pct,5,MF-BCL-SAEA,15,0.907553246384796
failed_HF_evaluations_pct,5,MF-BCL-SAEA,16,0.9134599335585648
failed_HF_evaluations_pct,5,MF-BCL-SAEA,17,0.9128224005560998
failed_HF_evaluations_pct,5,MF-BCL-SAEA,18,0.9080097035227552
failed_HF_evaluations_pct,5,MF-BCL-SAEA,19,0.9071402594060922
failed_HF_evaluations_pct,5,MF-BCL-SAEA,20,0.9063064440916659
failed_HF_evaluations_pct,5,MF-EMTO,1,0.8744785049234363
failed_HF_evaluations_pct,5,MF-EMTO,2,0.8874551443146691
failed_HF_evaluations_pct,5,MF-EMTO,3,0.8776392750994313
failed_HF_evaluations_pct,5,MF-EMTO,4,0.8749656010991321
failed_HF_evaluations_pct,5,MF-EMTO,5,0.8818544136860864
failed_HF_evaluations_pct,5,MF-EMTO,6,0.88573841551141
failed_HF_evaluations_pct,5,MF-EMTO,7,0.8878325015994373
failed_HF_evaluations_pct,5,MF-EMTO,8,0.8903227695656969
failed_HF_evaluations_pct,5,MF-EMTO,9,0.8762816570090607
failed_HF_evaluations_pct,5,MF-EMTO,10,0.8812142210975085
failed_HF_evaluations_pct,5,MF-EMTO,11,0.875621548144718
failed_HF_evaluations_pct,5,MF-EMTO,12,0.8773295812331013
failed_HF_evaluations_pct,5,MF-EMTO,13,0.8636912341188968
failed_HF_evaluations_pct,5,MF-EMTO,14,0.8660446430534097
failed_HF_evaluations_pct,5,MF-EMTO,15,0.8882474423534616
failed_HF_evaluations_pct,5,MF-EMTO,16,0.8756260665451129
failed_HF_evaluations_pct,5,MF-EMTO,17,0.8762205264695292
failed_HF_evaluations_pct,5,MF-EMTO,18,0.8765044930789329
failed_HF_evaluations_pct,5,MF-EMTO,19,0.8681963352169919
failed_HF_evaluations_pct,5,MF-EMTO,20,0.8622403988236725
failed_HF_evaluations_pct,5,qNEHVI,1,0.8681208447591915
failed_HF_evaluations_pct,5,qNEHVI,2,0.8784203293289685
failed_HF_evaluations_pct,5,qNEHVI,3,0.8716199368667005
failed_HF_evaluations_pct,5,qNEHVI,4,0.868001088770862
failed_HF_evaluations_pct,5,qNEHVI,5,0.8695871053394356
failed_HF_evaluations_pct,5,qNEHVI,6,0.8830286253556
failed_HF_evaluations_pct,5,qNEHVI,7,0.8658842123779582
failed_HF_evaluations_pct,5,qNEHVI,8,0.8744678060183474
failed_HF_evaluations_pct,5,qNEHVI,9,0.8619850403888665
failed_HF_evaluations_pct,5,qNEHVI,10,0.8743068306832462
failed_HF_evaluations_pct,5,qNEHVI,11,0.8802595372249324
failed_HF_evaluations_pct,5,qNEHVI,12,0.872092193846285
failed_HF_evaluations_pct,5,qNEHVI,13,0.86170067215473
failed_HF_evaluations_pct,5,qNEHVI,14,0.8608733005816486
failed_HF_evaluations_pct,5,qNEHVI,15,0.8584350506801027
failed_HF_evaluations_pct,5,qNEHVI,16,0.8566683723941051
failed_HF_evaluations_pct,5,qNEHVI,17,0.8613035499880137
failed_HF_evaluations_pct,5,qNEHVI,18,0.866868253617694
failed_HF_evaluations_pct,5,qNEHVI,19,0.8770224506715516
failed_HF_evaluations_pct,5,qNEHVI,20,0.862421784491942
failed_HF_evaluations_pct,5,LC-SAEA,1,0.8696657538516132
failed_HF_evaluations_pct,5,LC-SAEA,2,0.853313635339812
failed_HF_evaluations_pct,5,LC-SAEA,3,0.8726760627480442
failed_HF_evaluations_pct,5,LC-SAEA,4,0.8504559278430694
failed_HF_evaluations_pct,5,LC-SAEA,5,0.8660392470393955
failed_HF_evaluations_pct,5,LC-SAEA,6,0.8610330167602942
failed_HF_evaluations_pct,5,LC-SAEA,7,0.8557338186091615
failed_HF_evaluations_pct,5,LC-SAEA,8,0.8678248259656304
failed_HF_evaluations_pct,5,LC-SAEA,9,0.8607872154768993
failed_HF_evaluations_pct,5,LC-SAEA,10,0.8755454667629609
failed_HF_evaluations_pct,5,LC-SAEA,11,0.8615302783121043
failed_HF_evaluations_pct,5,LC-SAEA,12,0.8672219510451051
failed_HF_evaluations_pct,5,LC-SAEA,13,0.871887066581932
failed_HF_evaluations_pct,5,LC-SAEA,14,0.8673482743848923
failed_HF_evaluations_pct,5,LC-SAEA,15,0.8606517765623222
failed_HF_evaluations_pct,5,LC-SAEA,16,0.8608885781374155
failed_HF_evaluations_pct,5,LC-SAEA,17,0.8705053519971931
failed_HF_evaluations_pct,5,LC-SAEA,18,0.8548671633458278
failed_HF_evaluations_pct,5,LC-SAEA,19,0.8603892648006604
failed_HF_evaluations_pct,5,LC-SAEA,20,0.8647239519945173
failed_HF_evaluations_pct,10,MF-BCL-SAEA,1,0.9044854501298413
failed_HF_evaluations_pct,10,MF-BCL-SAEA,2,0.8949551774319691
failed_HF_evaluations_pct,10,MF-BCL-SAEA,3,0.9077009958605943
failed_HF_evaluations_pct,10,MF-BCL-SAEA,4,0.903609024707218
failed_HF_evaluations_pct,10,MF-BCL-SAEA,5,0.9076302682883048
failed_HF_evaluations_pct,10,MF-BCL-SAEA,6,0.899106928897181
failed_HF_evaluations_pct,10,MF-BCL-SAEA,7,0.9047108902229202
failed_HF_evaluations_pct,10,MF-BCL-SAEA,8,0.9125091121403868
failed_HF_evaluations_pct,10,MF-BCL-SAEA,9,0.8958761978899793
failed_HF_evaluations_pct,10,MF-BCL-SAEA,10,0.9045180105834427
failed_HF_evaluations_pct,10,MF-BCL-SAEA,11,0.8942105485473368
failed_HF_evaluations_pct,10,MF-BCL-SAEA,12,0.9026754317196526
failed_HF_evaluations_pct,10,MF-BCL-SAEA,13,0.9028650315334051
failed_HF_evaluations_pct,10,MF-BCL-SAEA,14,0.9063954682060424
failed_HF_evaluations_pct,10,MF-BCL-SAEA,15,0.8924568739269273
failed_HF_evaluations_pct,10,MF-BCL-SAEA,16,0.9058774973164719
failed_HF_evaluations_pct,10,MF-BCL-SAEA,17,0.8975431000432463
failed_HF_evaluations_pct,10,MF-BCL-SAEA,18,0.9024185635940914
failed_HF_evaluations_pct,10,MF-BCL-SAEA,19,0.9056726999881819
failed_HF_evaluations_pct,10,MF-BCL-SAEA,20,0.90707821204656
failed_HF_evaluations_pct,10,MF-EMTO,1,0.863497883676046
failed_HF_evaluations_pct,10,MF-EMTO,2,0.8807178632501155
failed_HF_evaluations_pct,10,MF-EMTO,3,0.8673600942499248
failed_HF_evaluations_pct,10,MF-EMTO,4,0.8626292826153594
failed_HF_evaluations_pct,10,MF-EMTO,5,0.8689931595132137
failed_HF_evaluations_pct,10,MF-EMTO,6,0.8586238325540955
failed_HF_evaluations_pct,10,MF-EMTO,7,0.8557441248684767
failed_HF_evaluations_pct,10,MF-EMTO,8,0.8566254899473488
failed_HF_evaluations_pct,10,MF-EMTO,9,0.8648624488544101
failed_HF_evaluations_pct,10,MF-EMTO,10,0.8906511002282296
failed_HF_evaluations_pct,10,MF-EMTO,11,0.8660488638842935
failed_HF_evaluations_pct,10,MF-EMTO,12,0.8536267067446441
failed_HF_evaluations_pct,10,MF-EMTO,13,0.8749904842229368
failed_HF_evaluations_pct,10,MF-EMTO,14,0.8740862532408704
failed_HF_evaluations_pct,10,MF-EMTO,15,0.8674227633699517
failed_HF_evaluations_pct,10,MF-EMTO,16,0.8708534989923854
failed_HF_evaluations_pct,10,MF-EMTO,17,0.869644323934159
failed_HF_evaluations_pct,10,MF-EMTO,18,0.851286625539282
failed_HF_evaluations_pct,10,MF-EMTO,19,0.8792172075861878
failed_HF_evaluations_pct,10,MF-EMTO,20,0.8818576896245731
failed_HF_evaluations_pct,10,qNEHVI,1,0.8605333167001704
failed_HF_evaluations_pct,10,qNEHVI,2,0.8650210240728763
failed_HF_evaluations_pct,10,qNEHVI,3,0.8671132209720184
failed_HF_evaluations_pct,10,qNEHVI,4,0.8795068725386066
failed_HF_evaluations_pct,10,qNEHVI,5,0.8624744192101189
failed_HF_evaluations_pct,10,qNEHVI,6,0.8574262360508397
failed_HF_evaluations_pct,10,qNEHVI,7,0.8677828682503902
failed_HF_evaluations_pct,10,qNEHVI,8,0.8480215907060051
failed_HF_evaluations_pct,10,qNEHVI,9,0.8791542635611503
failed_HF_evaluations_pct,10,qNEHVI,10,0.853911276117581
failed_HF_evaluations_pct,10,qNEHVI,11,0.8649248779582127
failed_HF_evaluations_pct,10,qNEHVI,12,0.8361975737469725
failed_HF_evaluations_pct,10,qNEHVI,13,0.8798715152674167
failed_HF_evaluations_pct,10,qNEHVI,14,0.8727544222196317
failed_HF_evaluations_pct,10,qNEHVI,15,0.874490667571414
failed_HF_evaluations_pct,10,qNEHVI,16,0.86145236388667
failed_HF_evaluations_pct,10,qNEHVI,17,0.8601993914388837
failed_HF_evaluations_pct,10,qNEHVI,18,0.8717809418057967
failed_HF_evaluations_pct,10,qNEHVI,19,0.8569479492094709
failed_HF_evaluations_pct,10,qNEHVI,20,0.8581016197676284
failed_HF_evaluations_pct,10,LC-SAEA,1,0.8501682267165158
failed_HF_evaluations_pct,10,LC-SAEA,2,0.8574997508892505
failed_HF_evaluations_pct,10,LC-SAEA,3,0.8468655431099982
failed_HF_evaluations_pct,10,LC-SAEA,4,0.8675528249056137
failed_HF_evaluations_pct,10,LC-SAEA,5,0.8439423504305033
failed_HF_evaluations_pct,10,LC-SAEA,6,0.8615262749123354
failed_HF_evaluations_pct,10,LC-SAEA,7,0.8607679086401157
failed_HF_evaluations_pct,10,LC-SAEA,8,0.8461475080049088
failed_HF_evaluations_pct,10,LC-SAEA,9,0.8549017982689079
failed_HF_evaluations_pct,10,LC-SAEA,10,0.8571758089069768
failed_HF_evaluations_pct,10,LC-SAEA,11,0.866628548323667
failed_HF_evaluations_pct,10,LC-SAEA,12,0.8413918347246931
failed_HF_evaluations_pct,10,LC-SAEA,13,0.8651536385875531
failed_HF_evaluations_pct,10,LC-SAEA,14,0.8500966659072258
failed_HF_evaluations_pct,10,LC-SAEA,15,0.853313797475335
failed_HF_evaluations_pct,10,LC-SAEA,16,0.8660972069435442
failed_HF_evaluations_pct,10,LC-SAEA,17,0.8444567394152394
failed_HF_evaluations_pct,10,LC-SAEA,18,0.8704516153101127
failed_HF_evaluations_pct,10,LC-SAEA,19,0.8481852196733712
failed_HF_evaluations_pct,10,LC-SAEA,20,0.8530853663223075
failed_HF_evaluations_pct,15,MF-BCL-SAEA,1,0.8948809947411699
failed_HF_evaluations_pct,15,MF-BCL-SAEA,2,0.9049173553186663
failed_HF_evaluations_pct,15,MF-BCL-SAEA,3,0.8924634038419538
failed_HF_evaluations_pct,15,MF-BCL-SAEA,4,0.8934105634810209
failed_HF_evaluations_pct,15,MF-BCL-SAEA,5,0.895041285230888
failed_HF_evaluations_pct,15,MF-BCL-SAEA,6,0.887354813233321
failed_HF_evaluations_pct,15,MF-BCL-SAEA,7,0.889869296789458
failed_HF_evaluations_pct,15,MF-BCL-SAEA,8,0.8945447660390522
failed_HF_evaluations_pct,15,MF-BCL-SAEA,9,0.8901687284989238
failed_HF_evaluations_pct,15,MF-BCL-SAEA,10,0.8996927435112853
failed_HF_evaluations_pct,15,MF-BCL-SAEA,11,0.9051077575400518
failed_HF_evaluations_pct,15,MF-BCL-SAEA,12,0.8897323572664474
failed_HF_evaluations_pct,15,MF-BCL-SAEA,13,0.8978725743937884
failed_HF_evaluations_pct,15,MF-BCL-SAEA,14,0.900275913573862
failed_HF_evaluations_pct,15,MF-BCL-SAEA,15,0.8969005773800716
failed_HF_evaluations_pct,15,MF-BCL-SAEA,16,0.8968559424431646
failed_HF_evaluations_pct,15,MF-BCL-SAEA,17,0.8913219864891754
failed_HF_evaluations_pct,15,MF-BCL-SAEA,18,0.8894952149153305
failed_HF_evaluations_pct,15,MF-BCL-SAEA,19,0.9013809584209227
failed_HF_evaluations_pct,15,MF-BCL-SAEA,20,0.8993329079757755
failed_HF_evaluations_pct,15,MF-EMTO,1,0.8609789411985149
failed_HF_evaluations_pct,15,MF-EMTO,2,0.8372314375124051
failed_HF_evaluations_pct,15,MF-EMTO,3,0.8498492202660716
failed_HF_evaluations_pct,15,MF-EMTO,4,0.872134464181265
failed_HF_evaluations_pct,15,MF-EMTO,5,0.8604511745942758
failed_HF_evaluations_pct,15,MF-EMTO,6,0.8600622914701513
failed_HF_evaluations_pct,15,MF-EMTO,7,0.8562370814009445
failed_HF_evaluations_pct,15,MF-EMTO,8,0.8596780073215498
failed_HF_evaluations_pct,15,MF-EMTO,9,0.861511881489618
failed_HF_evaluations_pct,15,MF-EMTO,10,0.8585845692859032
failed_HF_evaluations_pct,15,MF-EMTO,11,0.8514740544532553
failed_HF_evaluations_pct,15,MF-EMTO,12,0.8848914722876015
failed_HF_evaluations_pct,15,MF-EMTO,13,0.8669240304803635
failed_HF_evaluations_pct,15,MF-EMTO,14,0.8781897721747566
failed_HF_evaluations_pct,15,MF-EMTO,15,0.8673913595067755
failed_HF_evaluations_pct,15,MF-EMTO,16,0.8453690664830125
failed_HF_evaluations_pct,15,MF-EMTO,17,0.8607007888664234
failed_HF_evaluations_pct,15,MF-EMTO,18,0.8538464081165751
failed_HF_evaluations_pct,15,MF-EMTO,19,0.8546175797739717
failed_HF_evaluations_pct,15,MF-EMTO,20,0.8622011557300755
failed_HF_evaluations_pct,15,qNEHVI,1,0.8540238360621761
failed_HF_evaluations_pct,15,qNEHVI,2,0.8704343114937345
failed_HF_evaluations_pct,15,qNEHVI,3,0.8526961067964663
failed_HF_evaluations_pct,15,qNEHVI,4,0.8486816244644843
failed_HF_evaluations_pct,15,qNEHVI,5,0.829979824510337
failed_HF_evaluations_pct,15,qNEHVI,6,0.8513882373757905
failed_HF_evaluations_pct,15,qNEHVI,7,0.8403109412795442
failed_HF_evaluations_pct,15,qNEHVI,8,0.8541997152238956
failed_HF_evaluations_pct,15,qNEHVI,9,0.8652501043712023
failed_HF_evaluations_pct,15,qNEHVI,10,0.8491148529910105
failed_HF_evaluations_pct,15,qNEHVI,11,0.8514696895572805
failed_HF_evaluations_pct,15,qNEHVI,12,0.847133305133673
failed_HF_evaluations_pct,15,qNEHVI,13,0.8556408612097715
failed_HF_evaluations_pct,15,qNEHVI,14,0.8643632175317948
failed_HF_evaluations_pct,15,qNEHVI,15,0.8573533871271509
failed_HF_evaluations_pct,15,qNEHVI,16,0.8501254694682567
failed_HF_evaluations_pct,15,qNEHVI,17,0.8475110252908837
failed_HF_evaluations_pct,15,qNEHVI,18,0.8524637361507222
failed_HF_evaluations_pct,15,qNEHVI,19,0.848502430016541
failed_HF_evaluations_pct,15,qNEHVI,20,0.848634009670795
failed_HF_evaluations_pct,15,LC-SAEA,1,0.8411173824199707
failed_HF_evaluations_pct,15,LC-SAEA,2,0.8462287009376835
failed_HF_evaluations_pct,15,LC-SAEA,3,0.8332745024659906
failed_HF_evaluations_pct,15,LC-SAEA,4,0.8382408370595933
failed_HF_evaluations_pct,15,LC-SAEA,5,0.8570987790493725
failed_HF_evaluations_pct,15,LC-SAEA,6,0.8360486046959966
failed_HF_evaluations_pct,15,LC-SAEA,7,0.8425803878479008
failed_HF_evaluations_pct,15,LC-SAEA,8,0.8525708043422275
failed_HF_evaluations_pct,15,LC-SAEA,9,0.845027574789802
failed_HF_evaluations_pct,15,LC-SAEA,10,0.8387309055731831
failed_HF_evaluations_pct,15,LC-SAEA,11,0.8373148263393893
failed_HF_evaluations_pct,15,LC-SAEA,12,0.8543507682320026
failed_HF_evaluations_pct,15,LC-SAEA,13,0.8538749805632554
failed_HF_evaluations_pct,15,LC-SAEA,14,0.852435973121314
failed_HF_evaluations_pct,15,LC-SAEA,15,0.8430511244334083
failed_HF_evaluations_pct,15,LC-SAEA,16,0.8355262523725039
failed_HF_evaluations_pct,15,LC-SAEA,17,0.8338721249957076
failed_HF_evaluations_pct,15,LC-SAEA,18,0.849744018269396
failed_HF_evaluations_pct,15,LC-SAEA,19,0.8364419712925869
failed_HF_evaluations_pct,15,LC-SAEA,20,0.8445712446726515
failed_HF_evaluations_pct,20,MF-BCL-SAEA,1,0.8877543002115984
failed_HF_evaluations_pct,20,MF-BCL-SAEA,2,0.8921944220873114
failed_HF_evaluations_pct,20,MF-BCL-SAEA,3,0.8916879543445175
failed_HF_evaluations_pct,20,MF-BCL-SAEA,4,0.8924209663162546
failed_HF_evaluations_pct,20,MF-BCL-SAEA,5,0.8941663530218863
failed_HF_evaluations_pct,20,MF-BCL-SAEA,6,0.8904214222676373
failed_HF_evaluations_pct,20,MF-BCL-SAEA,7,0.8935536174757401
failed_HF_evaluations_pct,20,MF-BCL-SAEA,8,0.8868203178724626
failed_HF_evaluations_pct,20,MF-BCL-SAEA,9,0.8833556191879977
failed_HF_evaluations_pct,20,MF-BCL-SAEA,10,0.877125008887163
failed_HF_evaluations_pct,20,MF-BCL-SAEA,11,0.8779318887597156
failed_HF_evaluations_pct,20,MF-BCL-SAEA,12,0.8950441415896786
failed_HF_evaluations_pct,20,MF-BCL-SAEA,13,0.8815239406477949
failed_HF_evaluations_pct,20,MF-BCL-SAEA,14,0.8873363025778844
failed_HF_evaluations_pct,20,MF-BCL-SAEA,15,0.8895454801179855
failed_HF_evaluations_pct,20,MF-BCL-SAEA,16,0.890260855308173
failed_HF_evaluations_pct,20,MF-BCL-SAEA,17,0.884627631426103
failed_HF_evaluations_pct,20,MF-BCL-SAEA,18,0.8876820499985231
failed_HF_evaluations_pct,20,MF-BCL-SAEA,19,0.8947875851358953
failed_HF_evaluations_pct,20,MF-BCL-SAEA,20,0.8863822697358832
failed_HF_evaluations_pct,20,MF-EMTO,1,0.8504403662161342
failed_HF_evaluations_pct,20,MF-EMTO,2,0.8459079785884419
failed_HF_evaluations_pct,20,MF-EMTO,3,0.8502784692856168
failed_HF_evaluations_pct,20,MF-EMTO,4,0.8491293766917634
failed_HF_evaluations_pct,20,MF-EMTO,5,0.8496786715861864
failed_HF_evaluations_pct,20,MF-EMTO,6,0.8374336718106928
failed_HF_evaluations_pct,20,MF-EMTO,7,0.8576586209052383
failed_HF_evaluations_pct,20,MF-EMTO,8,0.8487088624142368
failed_HF_evaluations_pct,20,MF-EMTO,9,0.8398685348847627
failed_HF_evaluations_pct,20,MF-EMTO,10,0.8646115668506987
failed_HF_evaluations_pct,20,MF-EMTO,11,0.8368441425203637
failed_HF_evaluations_pct,20,MF-EMTO,12,0.8492132247921296
failed_HF_evaluations_pct,20,MF-EMTO,13,0.8532476350941919
failed_HF_evaluations_pct,20,MF-EMTO,14,0.8423320357159997
failed_HF_evaluations_pct,20,MF-EMTO,15,0.8345198804588263
failed_HF_evaluations_pct,20,MF-EMTO,16,0.8414123798344664
failed_HF_evaluations_pct,20,MF-EMTO,17,0.8641993788283542
failed_HF_evaluations_pct,20,MF-EMTO,18,0.8507430772187828
failed_HF_evaluations_pct,20,MF-EMTO,19,0.8555988777633593
failed_HF_evaluations_pct,20,MF-EMTO,20,0.8463386448093748
failed_HF_evaluations_pct,20,qNEHVI,1,0.8419516921672394
failed_HF_evaluations_pct,20,qNEHVI,2,0.8546974554286006
failed_HF_evaluations_pct,20,qNEHVI,3,0.8513831646521501
failed_HF_evaluations_pct,20,qNEHVI,4,0.8475860110254126
failed_HF_evaluations_pct,20,qNEHVI,5,0.8475444962851397
failed_HF_evaluations_pct,20,qNEHVI,6,0.844482945260963
failed_HF_evaluations_pct,20,qNEHVI,7,0.8404899826492432
failed_HF_evaluations_pct,20,qNEHVI,8,0.848360407643418
failed_HF_evaluations_pct,20,qNEHVI,9,0.8430405960498865
failed_HF_evaluations_pct,20,qNEHVI,10,0.8354608014179807
failed_HF_evaluations_pct,20,qNEHVI,11,0.8279520331556834
failed_HF_evaluations_pct,20,qNEHVI,12,0.8317915840738711
failed_HF_evaluations_pct,20,qNEHVI,13,0.848408469730074
failed_HF_evaluations_pct,20,qNEHVI,14,0.8496382790039572
failed_HF_evaluations_pct,20,qNEHVI,15,0.8424659718172505
failed_HF_evaluations_pct,20,qNEHVI,16,0.8412296264400809
failed_HF_evaluations_pct,20,qNEHVI,17,0.8440737620180898
failed_HF_evaluations_pct,20,qNEHVI,18,0.841690943085187
failed_HF_evaluations_pct,20,qNEHVI,19,0.8429894331545229
failed_HF_evaluations_pct,20,qNEHVI,20,0.8559032682593497
failed_HF_evaluations_pct,20,LC-SAEA,1,0.8198105141202449
failed_HF_evaluations_pct,20,LC-SAEA,2,0.8312637143905117
failed_HF_evaluations_pct,20,LC-SAEA,3,0.8226270631701389
failed_HF_evaluations_pct,20,LC-SAEA,4,0.8294330966040397
failed_HF_evaluations_pct,20,LC-SAEA,5,0.843742063518069
failed_HF_evaluations_pct,20,LC-SAEA,6,0.8211037396081804
failed_HF_evaluations_pct,20,LC-SAEA,7,0.8263310241849535
failed_HF_evaluations_pct,20,LC-SAEA,8,0.8330468351215439
failed_HF_evaluations_pct,20,LC-SAEA,9,0.8344001354976975
failed_HF_evaluations_pct,20,LC-SAEA,10,0.8403349847224958
failed_HF_evaluations_pct,20,LC-SAEA,11,0.8370555329145845
failed_HF_evaluations_pct,20,LC-SAEA,12,0.8432740493649588
failed_HF_evaluations_pct,20,LC-SAEA,13,0.8202009574893719
failed_HF_evaluations_pct,20,LC-SAEA,14,0.8404655903226761
failed_HF_evaluations_pct,20,LC-SAEA,15,0.836096419688119
failed_HF_evaluations_pct,20,LC-SAEA,16,0.8298165315070947
failed_HF_evaluations_pct,20,LC-SAEA,17,0.8370994557312053
failed_HF_evaluations_pct,20,LC-SAEA,18,0.839076307612605
failed_HF_evaluations_pct,20,LC-SAEA,19,0.8496544072001894
failed_HF_evaluations_pct,20,LC-SAEA,20,0.8293839432587973
HF_budget,50,MF-BCL-SAEA,1,0.8627779971442622
HF_budget,50,MF-BCL-SAEA,2,0.8512226071371951
HF_budget,50,MF-BCL-SAEA,3,0.8541233129750915
HF_budget,50,MF-BCL-SAEA,4,0.8537796526198417
HF_budget,50,MF-BCL-SAEA,5,0.8558668862790032
HF_budget,50,MF-BCL-SAEA,6,0.8523641388257249
HF_budget,50,MF-BCL-SAEA,7,0.8530963347132715
HF_budget,50,MF-BCL-SAEA,8,0.8540947623149129
HF_budget,50,MF-BCL-SAEA,9,0.8477109866303553
HF_budget,50,MF-BCL-SAEA,10,0.8630910857754193
HF_budget,50,MF-BCL-SAEA,11,0.856438094165779
HF_budget,50,MF-BCL-SAEA,12,0.8547729437962868
HF_budget,50,MF-BCL-SAEA,13,0.8510040449870131
HF_budget,50,MF-BCL-SAEA,14,0.8546930610928203
HF_budget,50,MF-BCL-SAEA,15,0.8490674504061699
HF_budget,50,MF-BCL-SAEA,16,0.8502975714461494
HF_budget,50,MF-BCL-SAEA,17,0.8499199270081361
HF_budget,50,MF-BCL-SAEA,18,0.8586056328556035
HF_budget,50,MF-BCL-SAEA,19,0.8469487963919009
HF_budget,50,MF-BCL-SAEA,20,0.8654456624524715
HF_budget,50,MF-EMTO,1,0.8286395079212847
HF_budget,50,MF-EMTO,2,0.81785648183179
HF_budget,50,MF-EMTO,3,0.8157852258447778
HF_budget,50,MF-EMTO,4,0.8187697728350504
HF_budget,50,MF-EMTO,5,0.8174726091123622
HF_budget,50,MF-EMTO,6,0.8191136956073831
HF_budget,50,MF-EMTO,7,0.832083755619799
HF_budget,50,MF-EMTO,8,0.8141741110292358
HF_budget,50,MF-EMTO,9,0.815548479385125
HF_budget,50,MF-EMTO,10,0.8199109572926736
HF_budget,50,MF-EMTO,11,0.807324508716807
HF_budget,50,MF-EMTO,12,0.828185615595419
HF_budget,50,MF-EMTO,13,0.819102816697606
HF_budget,50,MF-EMTO,14,0.8221018255562186
HF_budget,50,MF-EMTO,15,0.8162001270535187
HF_budget,50,MF-EMTO,16,0.815999761502045
HF_budget,50,MF-EMTO,17,0.8227737712685412
HF_budget,50,MF-EMTO,18,0.8236721701802912
HF_budget,50,MF-EMTO,19,0.8165598950375152
HF_budget,50,MF-EMTO,20,0.8154612560106719
HF_budget,50,qNEHVI,1,0.8086876917323796
HF_budget,50,qNEHVI,2,0.8091219046353711
HF_budget,50,qNEHVI,3,0.8212812612451044
